5.760000000000000142e+01,0.000000000000000000e+00,-6.756882856467349985e-02,5.436589230631930225e-02,7.246507970603170007e-03,-4.801596537961060236e-03,3.607154790107720138e-02,-2.807576530454690064e-02,-5.994800225245539883e-03,3.569778876068530060e-02,2.881107156356619865e-03,2.475735423762389850e-02,-2.988652067431360124e-02,5.543733773533899602e-03,-1.096286610703679949e-02,8.570522033584200214e-03,-4.341185607754799447e-02,-4.042892544564589789e-03,-2.264433031327330037e-02,-1.604674472520519835e-03,-5.032998277871089665e-02,2.176906403320360076e-02,2.685662303056250005e-02,-6.581285744726940445e-02,-6.933585091131439990e-03,1.463634008857440071e-02,3.572318082299239667e-02,1.919561598053609944e-02,2.130669467655859836e-02,6.466523762708179662e-03,5.935083145027619800e-02,-5.917966405939509983e-02,4.687938306429290103e-02,9.812884898820759590e-04,2.984718260293560063e-02,-1.697999195938789882e-02,9.987496508203940956e-03,-1.946491001763479833e-02,1.828066195863480015e-02,-5.949043343627680169e-02,-2.016092111885829999e-02,3.420469832623729972e-02,3.976908942536629826e-02,-1.260136249679219816e-03,-3.320687563231839649e-05,-4.664584574596800093e-02,-1.990609961849509890e-02
5.539999999999999858e+01,0.000000000000000000e+00,-1.352950428895850071e-02,2.193890830112929860e-02,-2.632952664357080235e-03,-2.962138015425180241e-03,2.965964737111199956e-02,1.750986945407450104e-02,2.008983825423039937e-02,3.072425339661419980e-02,5.836390628043039777e-03,2.214046934555499724e-02,-2.853326786167949963e-02,4.952434160969320688e-03,-1.649495706517100160e-02,2.456373709349660150e-02,-2.025499208819879840e-02,1.782823280291579923e-02,5.538428271341339776e-03,6.806129731879939637e-03,2.468202495227940149e-02,2.588113669345660020e-02,3.198612703361140147e-02,1.775453622724399924e-02,5.099280976766079783e-03,8.863025003208940128e-03,5.219865070706929816e-02,-2.074671814266530051e-02,5.350113583387269833e-02,2.511067949896380117e-02,4.672738430997439713e-02,-5.029007097274520305e-02,4.602828766898919843e-02,-7.027824040037798647e-02,4.313742707777840080e-02,-2.628189032362629896e-03,8.371878180652870399e-03,-3.773010497683149805e-02,1.668814161847220062e-02,-1.665641759958690071e-02,-2.397273554643400070e-02,-3.272102546686950220e-02,-5.180273686337460298e-02,8.499679673616099967e-03,1.842890582111450168e-02,-3.318428819604290342e-02,-3.545436421643659991e-02
5.220000000000000284e+01,0.000000000000000000e+00,-1.665548370109209975e-02,2.444231794491940127e-02,1.587106549656519885e-02,-1.463555873031679999e-02,-7.987084708557419532e-03,-3.385627635327719681e-02,-2.119151861345420010e-02,2.921736426897260028e-02,2.774767146011019713e-03,1.453387986496999795e-02,-5.929999921037139993e-02,-3.003977627263739771e-03,-1.497161996632830061e-02,-7.301975295698490478e-03,-1.202421289622880064e-02,-2.762399101530360092e-03,1.310289383774770021e-02,7.006158858274619738e-04,-5.149993186490350178e-02,2.624445404079699812e-02,2.737132639639760015e-02,5.258585790430470724e-03,1.108931240123980054e-02,8.449172300516508399e-05,1.897922402858959884e-02,-4.116193387834059941e-02,8.120236450138079015e-03,4.618408251668039768e-03,-6.287228372692639511e-02,7.537609698267390412e-02,-4.484384246786590061e-02,-4.008257530369849914e-02,4.750664813614770277e-02,-3.832902120609590207e-02,-6.789505603537089595e-02,-1.270275018986479973e-02,-5.956587935478570295e-02,2.023552821049180023e-02,-2.167753693823040034e-02,-4.408277307013080265e-02,-5.432674696772370193e-02,-1.762846307615240082e-02,5.529351781678749911e-02,1.183676573057550023e-02,-5.295577149564899624e-03
4.039999999999999858e+01,0.000000000000000000e+00,8.563464153472630236e-03,9.366080936320908545e-03,4.483740673487160086e-03,-3.876644466107920326e-03,1.439432230289489946e-02,1.353633087535979947e-02,-1.320532742867350055e-02,2.969440526894040130e-02,-2.553231396196849884e-02,1.664155377106120090e-02,-6.628079578232399724e-03,3.220806455397520057e-02,1.651110935827360127e-02,-1.838791858519029862e-02,2.062047493139690033e-02,1.057510124956539954e-02,1.047260707346030001e-03,8.248045573793270566e-03,7.345739697331170673e-03,3.325029463398329870e-03,-6.045837959014049683e-03,-8.141851194058559449e-03,3.775221237080510217e-02,1.029233361028220051e-02,-9.342287029391260159e-04,1.720742936331219955e-02,1.409356874495480000e-02,2.437555760161050009e-02,3.686160665936920322e-02,-1.426407488275690041e-02,2.009660849096389992e-02,1.315659613804760070e-02,7.490548154762489974e-02,-3.004986608476640023e-02,-8.629755341026440832e-03,-1.221288347830050067e-02,2.255638131287749856e-02,-1.248960613214229916e-02,1.468096071341070015e-02,-2.374448694808090066e-02,9.184666911662449492e-04,2.052309482873980115e-02,6.811474997547349586e-02,-1.784305814387369959e-02,-1.939389782963209935e-02
3.950000000000000000e+01,0.000000000000000000e+00,-1.554533046799899980e-03,1.545884064637930051e-02,1.933712079071340031e-02,-7.905421455948349538e-03,9.909814059497500972e-04,3.367476814659560187e-03,-3.478634752334010174e-03,-2.895181409150859864e-02,2.434529240161049848e-03,-1.870738504839079830e-02,1.853179568436020067e-02,-2.450247747512810173e-02,-2.332335938929570168e-02,3.400675874149050159e-03,2.069557773023749866e-02,3.260707829153219883e-02,-7.907351914154979108e-03,-2.045920914358100029e-02,-1.033809505914510055e-02,8.317493511427241290e-03,-6.729233163597149979e-03,2.645497398793799845e-02,-4.015876434946830109e-02,1.155742956384370017e-02,-2.067725587186180006e-02,2.386352759729380019e-02,-7.188774501723850172e-03,2.194086272390730064e-02,-1.085243826041610085e-02,3.719389819252370138e-02,1.054254653250220018e-02,1.827994180422439982e-02,6.839350159028259601e-02,3.330805619093220316e-02,1.593659856763809946e-02,-1.316411281761989925e-02,-4.599696856449629438e-03,7.333857300616479676e-03,3.183243266918359821e-02,4.317677484386720638e-03,7.764773653313459742e-03,4.801917073491070165e-02,6.752149474385039929e-02,2.400551599426329827e-02,1.763845873897810232e-03
3.350000000000000000e+01,0.000000000000000000e+00,-5.243110508291059894e-03,2.595122370157049857e-02,7.837506693399678981e-03,-5.054305860423680130e-02,1.429968527894960074e-02,1.553672345978619924e-02,1.254559052636360084e-02,3.584722793321389739e-02,-3.151129624443510264e-03,2.439784632664160000e-02,-1.028462973788699976e-02,9.184445736135058574e-03,-2.185223628908419726e-03,2.503730350371239852e-02,-1.683213798610910111e-02,5.319950924950509570e-04,3.572184320119070524e-03,1.151018807410830042e-02,1.050901778967049983e-02,-2.980516426149700318e-02,-1.485042764596219977e-02,-7.523563551803749867e-03,1.132859512042199909e-02,8.329070368946259878e-03,1.036401630157310003e-02,2.130735799739049904e-02,8.100930976806249711e-03,1.910758300114090077e-02,4.399746188277949693e-02,-1.008723278593210045e-02,4.939373217936329774e-02,7.479651519747700095e-03,5.265564065671680255e-02,1.972182786050629896e-02,2.597576620655949950e-02,-1.585903215103710157e-02,1.669746942302149928e-02,4.479863094990179512e-03,3.543374906131849938e-02,6.022535425448530266e-02,1.446855198722029993e-02,5.048090892224640219e-02,3.182906731082660312e-02,-7.880090942423379971e-03,3.798296671170940057e-03
3.110000000000000142e+01,0.000000000000000000e+00,-3.403991533594479674e-02,3.876989933870220173e-02,8.952935136449430287e-03,-1.172259133297389941e-02,6.658184629869800131e-04,2.931752719313699893e-03,1.510776113186050075e-02,3.500249895908579684e-02,-3.156788693016160299e-03,2.002576961698730035e-02,-2.489040002723909989e-02,1.214104854123449970e-02,3.075945069335670086e-03,1.439192705585159993e-02,-5.861055528750319654e-02,-8.145173155395139808e-03,-2.578347171930119811e-03,7.463858628361459517e-03,-1.117298324441040082e-02,7.232110909966179592e-03,1.987833473020250014e-02,-2.607527056126340143e-02,4.826636250096090139e-03,8.764768570408519935e-03,4.110856764643140010e-03,3.479861816288230131e-02,1.087760383804469919e-02,4.075673148383970185e-02,2.482722123177880102e-02,1.538109116934929972e-02,3.267985093081719750e-02,2.286030770975289866e-02,6.224513792075700436e-02,1.108254717446090047e-02,1.107741927504449914e-02,-1.810448895163980013e-02,2.269163736836000023e-03,-1.144432703593550003e-02,9.619304945983300770e-03,3.500922603606829858e-02,2.211716866588329944e-02,3.730349020913559938e-02,4.138751759857930285e-02,-1.192301004488880052e-02,-1.068712212438610067e-02
2.469999999999999929e+01,0.000000000000000000e+00,3.502917369044160172e-03,1.085487018759169996e-02,-2.386667623841340000e-02,2.130455294102320124e-02,3.214636847767540079e-02,1.810714333514919921e-02,1.771535578443270142e-02,4.302141767052330285e-02,-4.563884887616250288e-03,2.409845379598530082e-02,-8.432534438878470234e-03,6.112563698700870275e-03,1.659760104349149862e-02,2.552899412613809926e-02,9.099205859986008588e-03,1.770156483855910012e-02,-1.869166069617819986e-03,8.056849891205379935e-03,1.881917013234750066e-02,-1.557809512118359975e-02,-1.659937072239489955e-02,1.013137957373549903e-03,3.222110494202930220e-02,-8.725079340164680619e-02,-3.656562508833870184e-02,2.486136748796560075e-02,-1.194129491052130058e-02,1.527881541588919923e-02,2.611953390840440065e-02,-4.558029064077370046e-03,-3.268780026624940049e-02,3.332479486204509983e-02,6.040341200533810156e-02,-4.579388206931980093e-02,-6.775213539784379936e-03,7.742327936662859490e-03,3.974624775345349942e-02,3.702120756373249860e-02,8.601188572331740223e-02,-3.477160908383970100e-02,4.308155933876439865e-03,7.384803444124950211e-02,6.780313699776889524e-02,-9.367904250583021161e-03,4.725271627303249782e-03
3.160000000000000142e+01,0.000000000000000000e+00,-3.276923867478129943e-02,3.546322007076779803e-02,-2.141217450955059873e-02,2.415365869596299703e-02,2.630822836041860069e-02,4.758653772773350360e-03,2.399288966292310171e-02,3.200200372087350087e-02,1.101756371632330034e-02,1.303381877597149970e-02,6.677284962678499761e-03,-1.179302275359509974e-02,2.001400062133119884e-02,1.217799898370340063e-02,1.873336569407919872e-02,3.678393007100150269e-02,-1.504608257130369935e-02,-3.885959180861810192e-02,-1.433526344331239981e-02,1.185083685655489993e-02,2.310383852429579929e-02,-6.013692184371109695e-02,-8.242825785169650282e-03,-1.849702959164159846e-02,-5.585856787943470174e-03,6.669539537108310455e-03,-1.523956869252789982e-02,4.011375173686599488e-02,8.984605754803209193e-03,-1.395984931467540106e-03,-1.645276429789830144e-02,-7.825126271696030214e-03,8.262339229273660268e-02,-9.712122618409759281e-03,1.621642399539589960e-03,6.457855965896269756e-02,9.930646508592679694e-03,2.375291878900689935e-02,3.549881529399979974e-02,-2.238215928768219967e-02,-2.380340370030520000e-02,5.822235037406130187e-02,9.745617039095109957e-02,1.626405975885950039e-02,-5.182686081355610333e-03
2.980000000000000071e+01,0.000000000000000000e+00,-7.995388012732780603e-02,6.228989219770630220e-02,1.399774757228300186e-02,2.934109302655900191e-03,7.690138192052829377e-03,-1.588641787972649988e-02,1.881121615483969875e-02,2.501978051972239894e-02,7.337513705596070655e-03,2.317436347508049915e-02,2.173075404055379981e-04,-4.856638705733350159e-03,1.537411946555109930e-03,6.261739433545769054e-04,3.864761427421570337e-03,4.189943768356250292e-02,-1.853279216365669863e-02,-1.378091696154819940e-02,-4.293078446395649783e-02,2.079286729557559832e-02,4.593370578069889965e-02,-5.548393290999979743e-02,-5.545213072501690293e-02,1.294914505346119946e-02,4.378846374882419679e-02,7.720232225850100390e-03,2.305573050055050033e-02,2.196444201668869972e-02,2.146153931769230125e-02,-2.222207245022049873e-02,1.697565705958109863e-02,-1.317470209432279951e-02,5.697431734339220011e-02,-3.446648706481249963e-02,-2.741676907289460063e-02,-2.017353375336500276e-02,-1.372641600736029983e-02,-5.811483561590260333e-02,-9.166213451841070947e-03,2.028187246077350209e-03,-2.089659677432329984e-02,-4.535596472557369696e-02,4.618762487339819756e-02,-3.515204220156740306e-02,4.642904503525279412e-03
2.589999999999999858e+01,0.000000000000000000e+00,-1.184288583002290063e-01,6.910445382744249965e-02,1.837286213515640018e-02,7.611720788326090158e-04,2.527352023287169833e-02,-9.557876585030020133e-02,2.115478338831950147e-02,3.357326065204620236e-02,2.985248625964300167e-03,2.023449987342100173e-02,5.767647412928430042e-03,2.858604473745339838e-02,2.416736037286270136e-02,-1.459246690914630176e-03,-1.728556247838810081e-02,2.595922850234319915e-02,-2.855650929920990067e-02,-1.073917579165429952e-02,-8.392033284260380643e-02,6.744850111824489923e-03,4.767301178684080210e-02,-9.963990165436059643e-02,-2.534235137040059989e-03,4.856697516002520323e-03,3.315764553700770167e-02,2.504759657720090002e-02,1.586111837516670023e-02,3.479653148798529660e-02,4.954320707262550166e-02,-3.404159320588340254e-02,3.482381542064229979e-02,6.402741408482039848e-03,3.615505121821670220e-02,-2.386995915512389946e-02,8.369004838915180145e-04,-1.299907237771220046e-02,1.388644059756709986e-02,-6.895424325967089429e-02,4.870159916178420229e-03,9.181640447586049414e-03,3.530793829350840213e-02,4.854680965687740296e-02,1.107168053067210042e-02,-4.147188139427560039e-02,-1.558038958410420081e-02
5.400000000000000355e+00,0.000000000000000000e+00,-2.292040692385160019e-02,4.087198687375299955e-02,1.085907928834120052e-02,-2.562088205271249863e-02,1.160524770639180005e-02,2.202069525435509934e-02,2.096302627139070077e-02,3.192690951743940020e-02,1.824259497535430123e-03,2.565911139256539866e-02,-3.834364001624059742e-02,-6.648117054602969977e-03,-1.712422746589200087e-02,2.090047936465809844e-02,-6.828968599050559696e-02,-5.538612920048100255e-03,1.309646378406000141e-03,8.266902866720899495e-03,1.337531993116329934e-02,4.270513340578989576e-03,2.741138527787519846e-02,5.270328027026770050e-03,1.916767175919989940e-03,7.622818082358001450e-03,2.762074772588370142e-02,1.837084823174780016e-02,2.155988758548349829e-02,1.833689233325989931e-03,1.691931087546319837e-02,4.441056473468929511e-03,3.045185209096560111e-02,-6.570785139471999698e-04,2.624878942490330158e-02,-3.369708668185260065e-03,2.672061059696750028e-03,-2.427840314015370163e-02,-7.966147179367919634e-03,-5.463216650924729995e-02,1.389649634896100022e-02,2.018850304498880088e-02,1.809218555346559995e-02,2.596490567017100196e-02,2.837828453163999953e-02,-3.203159462894979853e-02,-1.326123532260349916e-02
1.639999999999999858e+01,1.000000000000000000e+00,-1.295643554110910076e-02,2.191011735572650013e-02,1.085494036268890017e-03,-1.404538600681069956e-02,3.306212388544740172e-02,3.047956456308750089e-02,1.612846551377000032e-02,3.574625708674999958e-02,-1.000105378965690040e-03,2.557734604259660066e-02,-8.503529838329880464e-02,4.958553634798729300e-03,-2.709040949971650014e-02,1.238535310057809966e-02,-4.585557929081689882e-02,-9.252717744073969686e-03,1.176459124962669911e-03,6.127286320576299898e-03,1.752158036767419852e-02,-1.029655267892850071e-02,8.940912531579679658e-04,6.432865703886309766e-03,2.019388236283909885e-02,5.040819977736889917e-03,4.614092416681730285e-02,1.066855605828940026e-02,3.190706308943239838e-02,-6.021623605509350378e-03,4.106917589858519874e-02,-4.370025974117140027e-02,3.245095993417389940e-02,-1.451828246141429954e-02,6.261362422727440036e-02,-3.288093969414920131e-02,-1.207926271242460055e-02,-1.813706460107910104e-02,2.810980855636230086e-03,-9.695905867511760146e-02,-2.749485494688330006e-02,3.389245077559589758e-03,5.676968433548260085e-02,-1.947900701249550073e-02,4.937678608256659829e-02,-6.112126491021879771e-02,-2.349531661589209994e-02
2.280000000000000071e+01,0.000000000000000000e+00,-1.536150651517259880e-01,7.494686291662809585e-02,1.739343331767409864e-02,1.525607246366279986e-02,-1.883387151893670119e-02,-9.717623825495129430e-02,2.935477138763669877e-02,3.171175478989170238e-02,8.161215722516670934e-03,1.738820645321010119e-02,2.853723311999439849e-02,2.300093580412250135e-02,3.288351587114059921e-02,-5.798471325803650038e-03,3.127879366273619843e-02,6.050379250584560220e-02,-3.459165931609309991e-02,-1.500533880475840055e-02,-7.938176872925999106e-02,3.764775706459769916e-02,5.824380014712440129e-02,-9.749608840837080403e-02,-4.081043583680749737e-02,4.688499437466360498e-03,4.048773344992700335e-02,5.940005219238419891e-03,2.418352241961699983e-02,1.093270390888969983e-02,-3.941965342862029965e-03,3.201362512093610269e-03,1.276543698779810049e-03,-1.411777334808250045e-02,4.305412960528989808e-02,-3.316606020968310142e-02,-3.706253258064960004e-02,-1.893651641525579896e-02,-2.957236763196290086e-02,-4.627066291971849987e-02,2.370860396907229981e-02,-8.707220943623640921e-03,-1.748192971184879888e-02,3.976895961873640195e-02,1.340957768964490000e-03,-3.209574002131100612e-02,-1.332685336881499899e-02
